district,year,week,cases
"None 05 04 05 Name: 6, dtype: object",2022,5,4
"Colombo 76 277 220 266 1999 Name: 7, dtype: object",2022,5,50
"Gampaha 47 170 96 162 1470 Name: 8, dtype: object",2022,5,26
"Kalutara 13 99 70 86 624 Name: 9, dtype: object",2022,5,20
"Kandy 8 83 52 79 394 Name: 10, dtype: object",2022,5,18
"Matale 3 16 12 12 81 Name: 11, dtype: object",2022,5,1
"Galle 1 69 62 22 419 Name: 13, dtype: object",2022,5,4
"Hambantota 6 32 18 25 132 Name: 14, dtype: object",2022,5,10
"Matara 7 17 22 26 151 Name: 15, dtype: object",2022,5,3
"Jaffna 1 85 61 15 303 Name: 16, dtype: object",2022,5,2
"Kilinochchi 4 5 2 8 24 Name: 17, dtype: object",2022,5,2
"Mannar 1 15 16 6 112 Name: 18, dtype: object",2022,5,2
"Vavuniya Nil 8 1 3 25 Name: 19, dtype: object",2022,5,1
"Batticaloa 401 15 18 1525 117 Name: 21, dtype: object",2022,5,257
"Trincomalee 3 27 27 13 142 Name: 23, dtype: object",2022,5,2
"Kalmunai 5 30 38 28 154 Name: 24, dtype: object",2022,5,5
"Kurunegala 10 82 51 60 514 Name: 25, dtype: object",2022,5,12
"Puttalam 10 84 64 55 486 Name: 26, dtype: object",2022,5,12
"Anuradhapura 1 32 15 15 83 Name: 27, dtype: object",2022,5,5
"Polonnaruwa 3 5 3 7 27 Name: 28, dtype: object",2022,5,2
"Badulla 1 42 12 23 198 Name: 29, dtype: object",2022,5,3
"Moneragala Nil 13 5 9 52 Name: 30, dtype: object",2022,5,3
"Rathnapura 15 44 51 283 Name: 31, dtype: object",2022,5,10
"Kegalle 1 40 5 22 169 Name: 34, dtype: object",2022,5,7
Dehiwala,2022,5,8
Piliyandala,2022,5,2
Homagama,2022,5,9
Kolonnawa,2022,5,8
PitaKotte,2022,5,4
Maharagama,2022,5,22
MC Colombo,2022,5,84
Moratuwa,2022,5,9
Nugegoda,2022,5,9
Battaramulla,2022,5,13
Ratmalana,2022,5,16
Egoda Uyana,2022,5,14
Gothatuwa,2022,5,24
Attanagalla,2022,5,20
Biyagama,2022,5,10
Gampaha,2022,5,15
Ja-Ela,2022,5,12
Kelaniya,2022,5,23
Mahara,2022,5,8
Meerigama,2022,5,6
Ragama,2022,5,4
"District None 2022 None None None Name: 2, dtype: object",2022,6,2021
"None 06 05 06 Name: 6, dtype: object",2022,6,5
"Colombo 86 220 167 352 2166 Name: 7, dtype: object",2022,6,76
"Gampaha 66 96 80 228 1550 Name: 8, dtype: object",2022,6,47
"Kalutara 18 70 77 104 701 Name: 9, dtype: object",2022,6,13
"Kandy 18 52 13 97 407 Name: 10, dtype: object",2022,6,8
"Matale 1 12 5 13 86 Name: 11, dtype: object",2022,6,3
"Galle 3 62 35 25 454 Name: 13, dtype: object",2022,6,1
"Hambantota 5 18 5 30 137 Name: 14, dtype: object",2022,6,6
"Matara 15 22 4 41 155 Name: 15, dtype: object",2022,6,7
"Jaffna 1 61 43 16 346 Name: 16, dtype: object",2022,6,1
"Kilinochchi Nil 2 2 8 26 Name: 17, dtype: object",2022,6,4
"Mannar Nil 16 4 6 116 Name: 18, dtype: object",2022,6,1
"Batticaloa 413 18 25 1938 142 Name: 21, dtype: object",2022,6,401
"Ampara 1 3 2 8 32 Name: 22, dtype: object",2022,6,3
"Trincomalee 16 27 19 29 161 Name: 23, dtype: object",2022,6,3
"Kalmunai 7 38 12 35 166 Name: 24, dtype: object",2022,6,5
"Kurunegala 13 51 20 73 534 Name: 25, dtype: object",2022,6,10
"Puttalam 5 64 60 60 546 Name: 26, dtype: object",2022,6,10
"Anuradhapura 6 15 2 21 85 Name: 27, dtype: object",2022,6,1
"Polonnaruwa 1 3 Nil 8 27 Name: 28, dtype: object",2022,6,3
"Badulla Nil 12 6 33 204 Name: 29, dtype: object",2022,6,1
"Rathnapura 10 47 51 317 Name: 31, dtype: object",2022,6,15
"Kegalle 9 5 15 31 184 Name: 34, dtype: object",2022,6,1
Dehiwala,2022,6,6
Piliyandala,2022,6,9
Homagama,2022,6,6
Kaduwela,2022,6,4
Kolonnawa,2022,6,6
Pita Kotte,2022,6,7
Maharagama,2022,6,21
MC Colombo,2022,6,61
Moratuwa,2022,6,9
Nugegoda,2022,6,9
Battaramulla,2022,6,11
Ratmalana,2022,6,10
Egoda Uyana,2022,6,19
Kesbewa,2022,6,5
Gothatuwa,2022,6,21
Attanagalla,2022,6,7
Biyagama,2022,6,8
Gampaha,2022,6,13
Ja-Ela,2022,6,6
Kelaniya,2022,6,17
Mahara,2022,6,7
MC Negombo,2022,6,3
Wattala,2022,6,12
"District None 2022 None None None Name: 2, dtype: object",2022,7,2021
"None 07 06 07 Name: 6, dtype: object",2022,7,6
"Colombo 115 167 142 467 2308 Name: 7, dtype: object",2022,7,86
"Gampaha 46 80 117 274 1667 Name: 8, dtype: object",2022,7,66
"Kalutara 25 77 61 129 762 Name: 9, dtype: object",2022,7,18
"Kandy 17 13 23 114 430 Name: 10, dtype: object",2022,7,18
"Matale 3 5 3 16 89 Name: 11, dtype: object",2022,7,1
"Nuwara Eliya Nil 1 2 8 27 Name: 12, dtype: object",2022,7,1
"Galle 8 35 44 33 498 Name: 13, dtype: object",2022,7,3
"Hambantota 7 5 11 37 148 Name: 14, dtype: object",2022,7,5
"Matara 8 4 17 49 172 Name: 15, dtype: object",2022,7,15
"Jaffna 1 43 34 17 380 Name: 16, dtype: object",2022,7,1
"Vavuniya 2 Nil 3 13 28 Name: 19, dtype: object",2022,7,8
"Batticaloa 217 25 14 2155 156 Name: 21, dtype: object",2022,7,413
"Ampara 1 2 Nil 9 32 Name: 22, dtype: object",2022,7,1
"Trincomalee 11 19 35 40 196 Name: 23, dtype: object",2022,7,16
"Kalmunai 7 12 31 42 197 Name: 24, dtype: object",2022,7,7
"Kurunegala 17 20 45 90 579 Name: 25, dtype: object",2022,7,13
"Puttalam 9 60 64 69 610 Name: 26, dtype: object",2022,7,5
"Anuradhapura 5 2 11 26 96 Name: 27, dtype: object",2022,7,6
"Polonnaruwa 2 Nil 1 10 28 Name: 28, dtype: object",2022,7,1
"Rathnapura 14 34 65 343 Name: 31, dtype: object",2022,7,10
"Kegalle 14 15 45 226 Name: 34, dtype: object",2022,7,9
Dehiwala,2022,7,4
Piliyandala,2022,7,6
Homagama,2022,7,9
Kaduwela,2022,7,9
Kolonnawa,2022,7,7
Maharagama,2022,7,21
MC Colombo,2022,7,34
Moratuwa,2022,7,9
Nugegoda,2022,7,5
Hanwella,2022,7,5
Kahathuduwa,2022,7,2
Battaramulla,2022,7,6
Ratmalana,2022,7,9
Egoda Uyana,2022,7,10
Gothatuwa,2022,7,12
Biyagama,2022,7,7
Gampaha,2022,7,6
Ja-Ela,2022,7,6
Katana,2022,7,1
Kelaniya,2022,7,18
Dompe,2022,7,0
Mahara,2022,7,5
MC Negombo,2022,7,8
Minuwangoda,2022,7,5
Wattala,2022,7,12
Seeduwa,2022,7,1
Bandaragama,2022,7,5
"District None 2022 None Up to Week 08 None Name: 1, dtype: object",2022,8,2021
"None 08 07 08 Name: 4, dtype: object",2022,8,7
"Colombo 111 142 161 578 2469 Name: 5, dtype: object",2022,8,115
"Gampaha 40 117 103 314 1770 Name: 6, dtype: object",2022,8,46
"Kalutara 20 61 67 149 829 Name: 7, dtype: object",2022,8,25
"Kandy 11 23 21 125 451 Name: 8, dtype: object",2022,8,17
"Matale 2 3 6 18 95 Name: 9, dtype: object",2022,8,3
"Galle 8 44 52 41 550 Name: 11, dtype: object",2022,8,8
"Hambantota 6 11 5 43 153 Name: 12, dtype: object",2022,8,7
"Matara 7 17 8 56 180 Name: 13, dtype: object",2022,8,8
"Jaffna 1 34 98 18 478 Name: 14, dtype: object",2022,8,1
"Vavuniya 1 3 2 14 30 Name: 17, dtype: object",2022,8,2
"Batticaloa 183 14 13 2338 169 Name: 19, dtype: object",2022,8,217
"Ampara 1 Nil 1 10 33 Name: 20, dtype: object",2022,8,1
"Trincomalee 9 35 14 49 210 Name: 21, dtype: object",2022,8,11
"Kalmunai 10 31 15 52 212 Name: 22, dtype: object",2022,8,7
"Kurunegala 25 45 26 115 605 Name: 23, dtype: object",2022,8,17
"Puttalam 13 64 82 82 692 Name: 24, dtype: object",2022,8,9
"Anuradhapura 6 11 7 32 103 Name: 25, dtype: object",2022,8,5
"Polonnaruwa Nil 1 Nil 10 28 Name: 26, dtype: object",2022,8,2
"Badulla Nil 10 4 34 218 Name: 27, dtype: object",2022,8,1
"Monaragala 1 8 10 13 72 Name: 28, dtype: object",2022,8,3
"Rathnapura 25 26 90 374 Name: 29, dtype: object",2022,8,14
"Kegalle 14 42 15 59 241 Name: 32, dtype: object",2022,8,14
Dehiwala,2022,8,4
Piliyandala,2022,8,2
Homagama,2022,8,3
Kaduwela,2022,8,8
Maharagama,2022,8,13
MC Colombo,2022,8,39
Moratuwa,2022,8,10
Boralesgamuwa,2022,8,2
Hanwella,2022,8,2
Battaramulla,2022,8,6
Ratmalana,2022,8,15
Egoda Uyana,2022,8,9
Gothatuwa,2022,8,9
Attanagalla,2022,8,2
Biyagama,2022,8,7
Divulapitiya,2022,8,4
Gampaha,2022,8,8
Ja-Ela,2022,8,4
Kelaniya,2022,8,7
Dompe,2022,8,7
"District None 2022 None Up to Week 09 None Name: 1, dtype: object",2022,9,2021
"None 09 08 09 Name: 4, dtype: object",2022,9,8
"Colombo 195 161 99 773 2568 Name: 5, dtype: object",2022,9,111
"Gampaha 91 103 77 405 1847 Name: 6, dtype: object",2022,9,40
"Kalutara 24 67 65 173 894 Name: 7, dtype: object",2022,9,20
"Kandy 16 21 33 141 484 Name: 8, dtype: object",2022,9,11
"Matale 4 6 10 22 105 Name: 9, dtype: object",2022,9,2
"Nuwara Eliya 3 5 2 13 34 Name: 10, dtype: object",2022,9,2
"Galle 8 52 8 49 558 Name: 11, dtype: object",2022,9,8
"Hambantota 5 5 10 48 163 Name: 12, dtype: object",2022,9,6
"Matara 15 8 9 71 189 Name: 13, dtype: object",2022,9,7
"Jaffna 2 98 27 20 505 Name: 14, dtype: object",2022,9,1
"Mannar 3 1 5 12 125 Name: 16, dtype: object",2022,9,3
"Vavuniya 3 2 1 17 31 Name: 17, dtype: object",2022,9,1
"Batticaloa 167 13 17 2505 186 Name: 19, dtype: object",2022,9,183
"Ampara 2 1 1 12 34 Name: 20, dtype: object",2022,9,1
"Trincomalee 6 14 26 55 236 Name: 21, dtype: object",2022,9,9
"Kalmunai 13 15 15 65 227 Name: 22, dtype: object",2022,9,10
"Kurunegala 28 26 21 143 626 Name: 23, dtype: object",2022,9,25
"Puttalam 15 82 34 97 726 Name: 24, dtype: object",2022,9,13
"Anuradhapura 3 7 6 35 109 Name: 25, dtype: object",2022,9,6
"Monaragala 3 10 7 16 79 Name: 28, dtype: object",2022,9,1
"Rathnapura 22 31 112 419 Name: 29, dtype: object",2022,9,25
"Kegalle 14 15 8 73 249 Name: 32, dtype: object",2022,9,14
Dehiwala,2022,9,6
Piliyandala,2022,9,6
Homagama,2022,9,12
Kaduwela,2022,9,9
Maharagama,2022,9,14
MC Colombo,2022,9,31
Hanwella/Avissawella,2022,9,10
Battaramulla,2022,9,18
Ratmalana,2022,9,10
Gothatuwa,2022,9,9
Attanagalla,2022,9,8
Ja-Ela,2022,9,7
Katana,2022,9,3
Mahara,2022,9,7
MC Negombo,2022,9,9
Mirigama,2022,9,7
"District None 2022 None Up to Week 10 None Name: 1, dtype: object",2022,10,2021
"None 10 09 10 Name: 4, dtype: object",2022,10,9
"Colombo 159 99 123 932 2691 Name: 5, dtype: object",2022,10,195
"Gampaha 55 77 63 460 1910 Name: 6, dtype: object",2022,10,91
"Kalutara 39 65 55 212 949 Name: 7, dtype: object",2022,10,24
"Kandy 16 33 22 157 506 Name: 8, dtype: object",2022,10,16
"Matale 4 10 6 26 111 Name: 9, dtype: object",2022,10,4
"Nuwara Eliya 3 2 Nil 16 34 Name: 10, dtype: object",2022,10,3
"Galle 7 8 52 56 610 Name: 11, dtype: object",2022,10,8
"Hambantota 9 10 11 57 174 Name: 12, dtype: object",2022,10,5
"Matara 8 9 14 79 203 Name: 13, dtype: object",2022,10,15
"Jaffna 2 27 53 22 558 Name: 14, dtype: object",2022,10,2
"Mannar 1 5 1 13 126 Name: 16, dtype: object",2022,10,3
"Vavuniya 1 1 2 18 33 Name: 17, dtype: object",2022,10,3
"Batticaloa 114 17 15 2619 201 Name: 19, dtype: object",2022,10,167
"Ampara Nil 1 2 12 36 Name: 20, dtype: object",2022,10,2
"Trincomalee 17 26 22 72 258 Name: 21, dtype: object",2022,10,6
"Kalmunai 17 15 18 82 245 Name: 22, dtype: object",2022,10,13
"Kurunegala 35 21 33 178 659 Name: 23, dtype: object",2022,10,28
"Puttalam 10 34 46 107 772 Name: 24, dtype: object",2022,10,15
"Anuradhapura 11 6 8 46 117 Name: 25, dtype: object",2022,10,3
"Badulla 7 14 7 43 239 Name: 27, dtype: object",2022,10,2
"Monaragala 5 7 5 21 84 Name: 28, dtype: object",2022,10,3
"Rathnapura 26 45 34 138 453 Name: 29, dtype: object",2022,10,22
"Kegalle 17 8 90 268 Name: 31, dtype: object",2022,10,14
Dehiwala,2022,10,5
Piliyandala,2022,10,6
Homagama,2022,10,3
Kaduwela,2022,10,5
PitaKotte/Nawala,2022,10,1
Maharagama,2022,10,8
MC Colombo,2022,10,19
Battaramulla,2022,10,12
Ratmalana,2022,10,3
Gothatuwa,2022,10,8
Attanagalla,2022,10,13
Biyagama,2022,10,3
Gampaha,2022,10,2
Kelaniya,2022,10,4
MC Negombo,2022,10,9
Mirigama,2022,10,6
Wattala,2022,10,10
"District None 2022 None Up to Week 11 None Name: 1, dtype: object",2022,11,2021
"None 11 10 11 Name: 4, dtype: object",2022,11,10
"Colombo 127 123 163 1059 2854 Name: 5, dtype: object",2022,11,159
"Gampaha 51 63 84 511 1994 Name: 6, dtype: object",2022,11,55
"Kalutara 18 55 79 230 1028 Name: 7, dtype: object",2022,11,39
"Kandy 20 22 25 177 531 Name: 8, dtype: object",2022,11,16
"Matale 1 6 1 27 112 Name: 9, dtype: object",2022,11,4
"Nuwara Eliya 1 Nil 4 17 38 Name: 10, dtype: object",2022,11,3
"Galle 10 52 45 66 655 Name: 11, dtype: object",2022,11,7
"Hambantota 9 11 12 66 186 Name: 12, dtype: object",2022,11,9
"Matara 5 14 15 84 218 Name: 13, dtype: object",2022,11,8
"Jaffna 1 53 74 23 632 Name: 14, dtype: object",2022,11,2
"Mannar Nil 1 1 13 127 Name: 16, dtype: object",2022,11,1
"Vavuniya Nil 2 2 18 35 Name: 17, dtype: object",2022,11,1
"Batticaloa 65 15 38 2684 239 Name: 19, dtype: object",2022,11,114
"Trincomalee 6 22 22 78 280 Name: 21, dtype: object",2022,11,17
"Kalmunai 17 18 22 99 267 Name: 22, dtype: object",2022,11,17
"Kurunegala 30 33 34 208 693 Name: 23, dtype: object",2022,11,35
"Puttalam 12 46 27 119 799 Name: 24, dtype: object",2022,11,10
"Anuradhapura 4 8 7 50 124 Name: 25, dtype: object",2022,11,11
"Badulla 3 7 8 46 247 Name: 27, dtype: object",2022,11,7
"Monaragala 1 5 8 22 92 Name: 28, dtype: object",2022,11,5
"Rathnapura 28 34 34 166 487 Name: 29, dtype: object",2022,11,26
"Kegalle 12 19 102 289 Name: 31, dtype: object",2022,11,17
Dehiwala,2022,11,6
Piliyandala,2022,11,6
Homagama,2022,11,6
Kaduwela,2022,11,6
Maharagama,2022,11,9
MC Colombo,2022,11,35
Moratuwa,2022,11,4
Kahathuduwa,2022,11,4
Battaramulla,2022,11,6
Ratmalana,2022,11,8
Egoda Uyana,2022,11,2
Gothatuwa,2022,11,10
Attanagalla,2022,11,12
Biyagama,2022,11,5
Gampaha,2022,11,7
Ja-Ela,2022,11,3
Kelaniya,2022,11,4
Dompe,2022,11,2
Mahara,2022,11,3
MC Negombo,2022,11,4
"District None 2022 None Up to Week 12 None Name: 1, dtype: object",2022,12,2021
"None 12 11 12 Name: 4, dtype: object",2022,12,12
"Colombo 130 163 152 1189 3006 Name: 5, dtype: object",2022,12,127
"Gampaha 69 84 79 580 2073 Name: 6, dtype: object",2022,12,51
"Kalutara 36 79 87 266 1115 Name: 7, dtype: object",2022,12,18
"Kandy 21 25 35 198 566 Name: 8, dtype: object",2022,12,20
"Matale 3 1 6 30 118 Name: 9, dtype: object",2022,12,1
"Nuwara Eliya 3 4 1 20 39 Name: 10, dtype: object",2022,12,1
"Galle 3 45 81 69 736 Name: 11, dtype: object",2022,12,10
"Hambantota 7 12 5 73 191 Name: 12, dtype: object",2022,12,9
"Matara 5 15 17 89 235 Name: 13, dtype: object",2022,12,5
"Jaffna 1 74 59 24 691 Name: 14, dtype: object",2022,12,1
"Batticaloa 81 38 30 2765 269 Name: 19, dtype: object",2022,12,65
"Ampara 2 1 2 15 39 Name: 20, dtype: object",2022,12,1
"Trincomalee 5 22 52 83 332 Name: 21, dtype: object",2022,12,6
"Kalmunai 6 22 19 105 286 Name: 22, dtype: object",2022,12,17
"Kurunegala 49 34 31 257 724 Name: 23, dtype: object",2022,12,30
"Puttalam 18 27 28 137 827 Name: 24, dtype: object",2022,12,12
"Anuradhapura 5 7 None None None Name: 26, dtype: object",2022,12,4
"Badulla 3 8 11 49 258 Name: 29, dtype: object",2022,12,3
"Monaragala 4 8 6 26 98 Name: 30, dtype: object",2022,12,1
"Rathnapura 18 34 53 None None Name: 32, dtype: object",2022,12,28
"Kegalle 21 21 30 123 319 Name: 34, dtype: object",2022,12,12
Dehiwala,2022,12,1
Piliyandala,2022,12,7
Homagama,2022,12,8
Kaduwela,2022,12,11
Pita Kotte,2022,12,4
Maharagama,2022,12,12
MC Colombo,2022,12,46
Moratuwa,2022,12,7
Hanwella,2022,12,4
Battaramulla,2022,12,7
Ratmalana,2022,12,10
Gothatuwa,2022,12,12
Attanagalla,2022,12,4
Biyagama,2022,12,12
Gampaha,2022,12,5
Kelaniya,2022,12,9
MC Negombo,2022,12,7
Minuwangoda,2022,12,4
Mirigama,2022,12,11
Ragama,2022,12,1
Wattala,2022,12,3
Seeduwa,2022,12,2
Beruwela (NIHS),2022,12,19
"District None 2022 None None None Up to Week 13 None Name: 1, dtype: object",2022,13,2021
"None 13 12 13 None None Name: 4, dtype: object",2022,13,12
"Colombo 148 152 122 None None 1337 3128 Name: 5, dtype: object",2022,13,130
"Gampaha 55 79 67 None None 635 2140 Name: 6, dtype: object",2022,13,69
"Kalutara 43 87 85 None None 309 1200 Name: 7, dtype: object",2022,13,36
"Kandy 22 35 39 None None 220 605 Name: 8, dtype: object",2022,13,21
"Matale 1 6 11 None None 31 129 Name: 9, dtype: object",2022,13,3
"Nuwara Eliya 1 1 Nil None None 21 39 Name: 10, dtype: object",2022,13,3
"Galle 5 81 95 None None 74 831 Name: 11, dtype: object",2022,13,3
"Hambantota 10 5 9 None None 83 200 Name: 12, dtype: object",2022,13,7
"Matara 5 17 21 None None 94 256 Name: 13, dtype: object",2022,13,5
"Jaffna 2 59 58 None None 26 749 Name: 14, dtype: object",2022,13,1
"Kilinochchi 1 1 3 None None 10 40 Name: 15, dtype: object",2022,13,1
"Mannar 2 1 1 None None 16 129 Name: 16, dtype: object",2022,13,1
"Vavuniya 2 1 2 None None 23 38 Name: 17, dtype: object",2022,13,3
"Batticaloa 58 30 37 None None 2823 306 Name: 19, dtype: object",2022,13,81
"Ampara 1 2 5 None None 16 44 Name: 20, dtype: object",2022,13,2
"Trincomalee 4 52 35 None None 87 367 Name: 21, dtype: object",2022,13,5
"Kalmunai 13 19 30 None None 118 316 Name: 22, dtype: object",2022,13,6
"Kurunegala 32 31 41 None None 289 765 Name: 23, dtype: object",2022,13,49
"Puttalam 11 28 32 None None 148 859 Name: 24, dtype: object",2022,13,18
"Anuradhapura 13 9 None None None None None Name: 26, dtype: object",2022,13,5
"Badulla 5 11 7 None None 54 265 Name: 29, dtype: object",2022,13,3
"Monaragala 6 6 9 None None 32 107 Name: 30, dtype: object",2022,13,4
"Rathnapura 12 53 39 None None Name: 32, dtype: object",2022,13,18
"Kegalle 19 30 29 None None Name: 35, dtype: object",2022,13,21
Piliyandala,2022,13,6
Homagama,2022,13,9
PitaKotte/Nawala,2022,13,6
Maharagama,2022,13,9
MC Colombo,2022,13,36
Kahathuduwa/Wethara,2022,13,4
Battaramulla,2022,13,17
Ratmalana,2022,13,20
Biyagama,2022,13,6
Gampaha,2022,13,7
Katana,2022,13,4
Kelaniya,2022,13,5
Mirigama,2022,13,6
Beruwela(NIHS),2022,13,23
Horana,2022,13,8
Kalutara(NIHS),2022,13,14
Mathugama,2022,13,5
Panadura,2022,13,11
Wadduwa,2022,13,3
"District None 2022 None None None Up to Week 14 None Name: 1, dtype: object",2022,14,2021
"None 14 13 14 None None Name: 4, dtype: object",2022,14,13
"Colombo 155 122 171 None None 1492 3299 Name: 5, dtype: object",2022,14,148
"Gampaha 59 67 95 None None 694 2235 Name: 6, dtype: object",2022,14,55
"Kalutara 27 85 102 None None 336 1302 Name: 7, dtype: object",2022,14,43
"Kandy 20 39 28 None None 240 633 Name: 8, dtype: object",2022,14,22
"Matale 4 11 7 None None 35 136 Name: 9, dtype: object",2022,14,1
"Nuwara Eliya 2 Nil 1 None None 23 40 Name: 10, dtype: object",2022,14,1
"Galle 20 95 69 None None 94 900 Name: 11, dtype: object",2022,14,5
"Hambantota 13 9 28 None None 96 228 Name: 12, dtype: object",2022,14,10
"Matara 8 21 21 None None 102 277 Name: 13, dtype: object",2022,14,5
"Jaffna Nil 58 117 None None 26 866 Name: 14, dtype: object",2022,14,2
"Kilinochchi Nil 3 2 None None 10 42 Name: 15, dtype: object",2022,14,1
"Mannar 1 1 Nil None None 17 129 Name: 16, dtype: object",2022,14,2
"Vavuniya Nil 2 1 None None 23 39 Name: 17, dtype: object",2022,14,2
"Batticaloa 47 37 48 None None 2870 354 Name: 19, dtype: object",2022,14,58
"Ampara 2 5 Nil None None 18 44 Name: 20, dtype: object",2022,14,1
"Trincomalee 1 35 54 None None 88 421 Name: 21, dtype: object",2022,14,4
"Kalmunai 11 30 31 None None 129 347 Name: 22, dtype: object",2022,14,13
"Kurunegala 37 41 28 None None 326 793 Name: 23, dtype: object",2022,14,32
"Puttalam 16 32 28 None None 164 887 Name: 24, dtype: object",2022,14,11
"Anuradhapura 6 5 5 None None None None Name: 26, dtype: object",2022,14,13
"Badulla 3 7 10 None None 57 275 Name: 29, dtype: object",2022,14,5
"Monaragala 6 9 8 None None 38 115 Name: 30, dtype: object",2022,14,6
"Rathnapura 18 39 80 None None Name: 32, dtype: object",2022,14,12
"Kegalle 28 29 22 None None Name: 35, dtype: object",2022,14,19
Dehiwala,2022,14,2
Homagama,2022,14,5
Pitakotte,2022,14,7
Maharagama,2022,14,9
MC Colombo,2022,14,29
Nugegoda,2022,14,1
Kahathuduwa/Wethara,2022,14,13
Battaramulla,2022,14,5
Ratmalana,2022,14,10
Attanagalla,2022,14,3
Biyagama,2022,14,9
Gampaha,2022,14,12
Ja-Ela,2022,14,4
Kelaniya,2022,14,8
MC Negombo,2022,14,3
Seeduwa,2022,14,4
Beruwela (NIHS),2022,14,24
Kalutara (NIHS),2022,14,6
Mathugama,2022,14,7
Panadura,2022,14,14
"District None 2022 None Up to Week 15 None Name: 1, dtype: object",2022,15,2021
"None 15 14 15 Name: 4, dtype: object",2022,15,14
"Colombo 177 171 142 1669 3441 Name: 5, dtype: object",2022,15,155
"Gampaha 53 95 73 747 2308 Name: 6, dtype: object",2022,15,59
"Kalutara 32 102 69 368 1371 Name: 7, dtype: object",2022,15,27
"Kandy 30 28 33 270 666 Name: 8, dtype: object",2022,15,20
"Matale 6 7 8 41 144 Name: 9, dtype: object",2022,15,4
"Nuwara Eliya 1 1 2 24 42 Name: 10, dtype: object",2022,15,2
"Galle 14 69 64 108 964 Name: 11, dtype: object",2022,15,20
"Hambantota 10 28 30 106 258 Name: 12, dtype: object",2022,15,13
"Matara 16 21 17 118 294 Name: 13, dtype: object",2022,15,8
"Mannar 2 Nil Nil 19 129 Name: 16, dtype: object",2022,15,1
"Batticaloa 63 48 44 2933 398 Name: 19, dtype: object",2022,15,47
"Ampara 3 Nil 5 21 49 Name: 20, dtype: object",2022,15,2
"Trincomalee 2 54 43 90 464 Name: 21, dtype: object",2022,15,1
"Kalmunai 23 31 33 152 380 Name: 22, dtype: object",2022,15,11
"Kurunegala 25 28 12 351 805 Name: 23, dtype: object",2022,15,37
"Puttalam 8 28 19 172 906 Name: 24, dtype: object",2022,15,16
"Anuradhapura 12 5 None None None Name: 26, dtype: object",2022,15,6
"Polonnaruwa 2 1 1 13 39 Name: 28, dtype: object",2022,15,1
"Badulla 7 10 9 64 284 Name: 29, dtype: object",2022,15,3
"Monaragala 1 8 3 39 118 Name: 30, dtype: object",2022,15,6
"Rathnapura 25 80 62 None None Name: 32, dtype: object",2022,15,18
"Kegalle 22 22 48 None None Name: 35, dtype: object",2022,15,28
Dehiwala,2022,15,10
Piliyandala,2022,15,1
Homagama,2022,15,12
Maharagama,2022,15,15
MC Colombo,2022,15,41
Nugegoda,2022,15,6
Kahathuduwa,2022,15,9
Battaramulla,2022,15,15
Ratmalana,2022,15,12
Attanagalla,2022,15,12
Biyagama,2022,15,12
Ja-Ela,2022,15,7
Kelaniya,2022,15,7
Bandaragama,2022,15,3
Beruwela (NIHS),2022,15,33
Horana,2022,15,5
"District None 2022 None None None Up to Week 16 None Name: 1, dtype: object",2022,16,2021
"None 16 15 16 None None Name: 4, dtype: object",2022,16,15
"Colombo 210 142 203 None None 1879 3644 Name: 5, dtype: object",2022,16,177
"Gampaha 80 73 100 None None 827 2408 Name: 6, dtype: object",2022,16,53
"Kalutara 52 69 146 None None 420 1517 Name: 7, dtype: object",2022,16,32
"Kandy 20 33 44 None None 290 710 Name: 8, dtype: object",2022,16,30
"Matale 2 8 10 None None 43 154 Name: 9, dtype: object",2022,16,6
